2.635432087714138,5.63709561124626,6.680719041916208,7.00090238788716,6.751351042186858,6.775376411374477,6.7554332530434165,6.473422047619442,6.569030928035596,6.6323148015040445,6.735013224947249,6.698400747940746,6.498737499931796
2.7962595316482846,6.043661761345592,6.491511386577642,6.745123661659997,6.689052578421059,6.772945358689006,6.744115144832035,6.490539717589902,6.457906272701989,6.667867221003434,6.739620098056623,6.750667432220124,6.566839929337729
0,1,2,3,4,5,6,7,8,9,10,11,12
